[17701.52218836639, 17748.954806034268, 17705.41535336451, 17572.879391074137, 17469.87868913961, 17387.23768928645, 17595.49594503479, 17651.08292025842, 17547.286637242676, 17444.190153321477, 17561.080171396992, 17609.34384217033, 17597.12681718132, 17631.444182910276, 17459.206957469032, 17511.520461710395, 17615.964213732404, 17531.388702583783, 17431.518796554934, 17351.254709792436, 17394.933309691114, 17486.351954139645, 17379.140149499337, 17617.966698362605, 17526.703235907902, 17732.589439501906, 17559.351647749543, 17610.506249565922, 17625.613332144923, 17462.279757647582, 17397.612025979462, 17696.75753322764, 17636.54042471697, 17512.382535903424, 17383.933701050693, 17606.34914931513, 17583.86418037345, 17489.652306259144, 17712.341097107972, 17714.35549430337, 17384.539691795067, 17474.943216638087, 17089.608940672802, 17569.522888809148, 17623.47922476963, 17417.58166134563, 17686.499795641772, 17650.750719932443, 17484.980687502142, 17643.538276989548]
[17115.295001061004, 17431.11349434558, 17444.116932198074, 17215.322628475376, 17217.336560003627, 17277.959903831277, 16989.562467362794, 17276.525728337678, 17205.6728340566, 17028.137444518306, 17215.474349274136, 17402.734898967134, 17254.678452764812, 17431.322924703367, 17087.568322912914, 17261.23159909069, 17140.671044063954, 17153.703354694608, 17309.881219857416, 16991.80241327443, 17092.449966085995, 17246.52718604854, 17204.949322415607, 17159.928276685438, 16957.21414759757, 17591.06183057445, 17207.42325905039, 17224.61018229167, 17245.40479802571, 17179.37689818299, 17111.392930916998, 17247.08585854703, 17355.22406251831, 17362.022273441624, 17118.486136168744, 17091.732177343583, 17255.333078312782, 17190.68684911457, 17326.980596931775, 17449.248163564618, 17216.927521230013, 17339.458493464896, 16847.006931769236, 17426.918857966408, 17162.70933674885, 17142.436847881723, 17471.622745534558, 17434.9509578378, 17111.89423729643, 17286.55239370577]
[16694.871477580346, 17200.39564447845, 17035.64870999991, 17009.00733610402, 16767.447085293235, 16970.563580593578, 16625.661031341733, 17087.327592767477, 17093.057765369173, 16636.166139138128, 17110.49706237061, 16932.060095800716, 17007.025680219067, 16895.101404363435, 16910.16344074093, 16909.50237761014, 16869.356203632324, 16591.678042801406, 16833.94006435469, 16745.588091193604, 16816.619383957808, 16988.111306626495, 17049.281585117573, 16780.09219850327, 16663.163621648397, 17279.741008329132, 17008.856372946128, 16801.401179413875, 16886.159178806152, 16972.02093487059, 16861.072593380457, 17070.80964597275, 17027.44646207222, 17128.26789140212, 16884.29293660255, 16632.531932841594, 17054.743861779978, 16942.069717658236, 17081.255383843767, 17184.210344051276, 16983.923319307134, 17226.976895744217, 16582.363958979833, 17022.68227708362, 16714.24559143214, 16735.67372034553, 17299.126505040582, 17208.18195729549, 16738.11511486866, 16966.94100438081]
[16486.745919764446, 16942.223382196604, 16785.54036846293, 16725.924822511333, 16416.50836256287, 16641.186837033594, 16233.088657110144, 16796.611465736863, 16939.50245340257, 16141.323379021476, 16938.48053860326, 16699.510078694402, 16492.720225538567, 16659.612828787755, 16719.424539781256, 16720.13840223045, 16685.239342667144, 16378.70450901697, 16629.40957278692, 16446.30620798797, 16506.035620097515, 16676.38301012611, 16694.556247828154, 16540.329714758183, 16387.185298059052, 17059.03587088364, 16707.795019369805, 16482.030925957923, 16564.78894937373, 16659.61999654937, 16564.753905988273, 16771.016800015397, 16725.840068842455, 16955.276882818034, 16711.66517430112, 16340.213306466196, 16865.119917420103, 16687.59046637177, 16858.167063694174, 16918.557798668422, 16558.344155007202, 16968.812896637857, 16477.737865408308, 16833.544376113317, 16450.557661055056, 16539.449509287842, 17055.486122611837, 16891.17522302742, 16618.433023995727, 16626.609796016888]
[16145.85103893829, 16735.630577217915, 16604.927421541463, 16517.919978719925, 16251.647438708154, 16375.458867598907, 15870.586407236024, 16647.336836530456, 16846.09680656211, 15851.383130222657, 16836.207012620376, 16366.850176314783, 16122.757261249028, 16460.00823031718, 16655.616103656852, 16473.56725015077, 16425.48244956964, 16047.837522733389, 16411.71346760024, 16171.980368016602, 16293.902009915091, 16528.75844567247, 16527.991577628327, 16346.406869483055, 16341.04334990025, 16774.805739413066, 16407.005484242964, 16103.92792367468, 16183.46495975053, 16454.720195326918, 16477.49597985717, 16532.6128446952, 16427.445784837146, 16748.680688229022, 16500.248564218175, 16174.23818127726, 16643.769138416188, 16460.39120362201, 16752.216203038006, 16542.892753922533, 16436.500297623094, 16681.795193276346, 16242.046027262404, 16529.71132462256, 16313.611659068474, 16049.333252103816, 16892.296805410497, 16650.40967985715, 16283.047946320603, 16472.768460438216]
[16001.959316576273, 16657.048011339568, 16327.134281845956, 16261.08102992163, 15943.70735810893, 16094.749095949664, 15686.683897145815, 16421.00533565408, 16488.51339906727, 15519.624421984781, 16671.01225303473, 16107.072813691979, 15925.215171928945, 16175.403876882705, 16393.49552324452, 16162.849226507917, 16167.370986450313, 15949.59800030325, 16172.651321685418, 15865.391532797463, 16062.429188855158, 16402.95250869079, 16304.615637565174, 16258.260871156755, 16124.605843680494, 16711.295751889025, 16266.680375871772, 15996.509441060694, 15855.478839756233, 16302.996912369752, 16271.357225394706, 16286.583905624473, 16255.306193854582, 16565.80096915656, 16364.362093440195, 15999.867744502164, 16458.764302936142, 16341.500517064913, 16506.06675859765, 16430.465219802678, 16047.685020760237, 16612.801723001787, 15934.568702240435, 16355.150093855627, 16107.738768288642, 15645.082274661996, 16803.49059349791, 16285.929538045375, 16088.795000511684, 16194.116884254603]
[15739.580059871209, 16459.59518292901, 16190.029961433023, 16096.986028418421, 15643.256777265258, 15887.597746606092, 15533.476902649756, 16301.948510659795, 16337.466147981668, 15388.934189980904, 16609.132005102958, 15898.998003667966, 15817.035970480147, 16000.993733253388, 16179.399257806916, 16050.295530512949, 15969.465266927506, 15814.475277559814, 15875.903961667773, 15486.447203895357, 15895.818102600437, 16275.958601318507, 16008.301359908666, 16031.047178391318, 15929.75471105676, 16556.6302152912, 16082.348092893802, 15646.315672967412, 15594.13462822717, 16051.89703594959, 16176.549506716323, 16164.873403495925, 16110.020865386177, 16281.00630931999, 16247.153676575635, 15677.308948501532, 16267.641557620367, 16125.275702292283, 16339.31295826974, 16259.564770616078, 15826.99790261256, 16370.480686160392, 15794.20247660868, 16226.703718102766, 15755.023890707718, 15539.930718012378, 16588.111519826605, 16184.205400112225, 15920.938878499695, 16006.898033242533]
[15628.260914389088, 16232.762494363913, 16029.969319209398, 15862.999651282013, 15590.650459104358, 15782.744577339347, 15234.68197022625, 16159.88039006641, 16143.89451965308, 15257.402512454453, 16429.550592852018, 15799.857155646041, 15665.333990344454, 15893.7743175204, 16067.079238058654, 15820.916524699871, 15834.046140427887, 15571.592746249324, 15642.796878861482, 15281.112207699194, 15729.50929837636, 16186.792248732736, 15795.312549694278, 15985.757412227049, 15806.152744512447, 16295.734134549328, 15967.07457636076, 15547.734249662515, 15526.738393229423, 15878.719955715205, 16044.953564209916, 16084.555560165603, 15947.571001714774, 16138.570551633291, 16066.38047708958, 15487.787554944574, 16178.475065910305, 15878.562049307346, 16229.94862819363, 16053.351208796143, 15605.664753890665, 16340.73395709351, 15567.6652647815, 16031.48362949787, 15659.403130007177, 15357.929349035807, 16309.800020124967, 15994.080358610425, 15760.22575323386, 15801.315874942306]
[15475.850112746066, 16119.661681334506, 15926.791417936178, 15661.06315408857, 15380.694799949264, 15737.673700754642, 15065.619787204734, 15973.986931839889, 16120.499476309347, 15150.706540664003, 16387.933420116744, 15689.144382364171, 15559.54916634837, 15812.231510415397, 15868.871666240113, 15534.911471656273, 15782.26607707705, 15502.538607682369, 15562.88315050175, 15095.923013142456, 15628.86117596205, 15899.52268331427, 15696.45071697659, 15740.049611927427, 15695.401113804091, 16158.909790493824, 15908.170314948427, 15251.839585595144, 15334.029503527145, 15747.269452849408, 15816.161342478179, 15980.462046671742, 15713.443749563105, 16086.07694308244, 15898.99564293883, 15438.91741968753, 16087.857885191668, 15754.67637122874, 15956.183276627318, 15979.709267113863, 15515.471730042724, 16163.505690805236, 15487.021268967519, 15892.982840218003, 15443.028068195927, 15230.39405513337, 16214.239358369654, 15731.949662274923, 15513.99499061258, 15675.158542940591]
[15436.076917229899, 15952.026320681014, 15731.11724371988, 15453.289804807404, 15139.176479137197, 15567.894992375523, 15048.23910038924, 15894.790503108754, 16003.002811011645, 14951.86126252145, 16077.615074395613, 15547.521557483411, 15434.814568571537, 15709.473490191953, 15767.35944877032, 15335.135737781113, 15727.636198068207, 15432.76204258679, 15292.755080255869, 14895.015905558821, 15592.028886244787, 15673.810600532033, 15628.144514055504, 15647.862425334204, 15520.014254193815, 16056.526216234135, 15754.20402698552, 15079.94950152756, 15214.253213886597, 15601.459041460355, 15641.980509614572, 15899.999672202533, 15573.299074174796, 16011.01616626536, 15676.662668960624, 15289.76843642435, 15846.092750486476, 15609.669849398435, 15725.177546339928, 15819.776464854152, 15399.147548959232, 16058.252660030092, 15187.008507697325, 15800.150455033607, 15283.421112383421, 15066.569941567519, 16160.265184472868, 15636.688455265448, 15446.018060020093, 15636.299228370128]
