7.061300e-01	7.897709e-01	7.886209e-01	8.001500e-01	7.150990e-01	7.396986e-01	7.938263e-01	7.741837e-01	7.344646e-01	6.811987e-01	7.241866e-01	6.868597e-01	8.190058e-01	7.607201e-01	7.203658e-01	6.889464e-01	8.508170e-01	7.253993e-01	7.393788e-01	6.635981e-01	7.075529e-01	8.347756e-01	7.355715e-01	7.498580e-01	6.276051e-01	7.237260e-01	8.477076e-01	7.862293e-01	7.386119e-01	8.206261e-01	8.097617e-01	6.978252e-01	7.400127e-01	7.185807e-01	7.998567e-01	7.785810e-01	7.217407e-01	7.217265e-01	7.327366e-01	7.640232e-01	6.612791e-01	6.998404e-01	6.698623e-01	7.946472e-01	6.806533e-01	7.143956e-01	6.390848e-01	8.431776e-01	6.803500e-01	6.456083e-01
7.178825e-01	7.265068e-01	7.148844e-01	7.392578e-01	7.320165e-01	6.743217e-01	8.090206e-01	7.992810e-01	7.684467e-01	6.769595e-01	7.391758e-01	8.286025e-01	7.905923e-01	8.183199e-01	6.951296e-01	7.313091e-01	7.809604e-01	7.441529e-01	7.918586e-01	6.996677e-01	7.994335e-01	6.563890e-01	7.851911e-01	7.902123e-01	7.456321e-01	7.327907e-01	8.610831e-01	8.118802e-01	7.516569e-01	7.420520e-01	7.683057e-01	7.198580e-01	7.356533e-01	7.623846e-01	6.621395e-01	6.014975e-01	7.227254e-01	7.409761e-01	7.744365e-01	7.322624e-01	7.929761e-01	7.608638e-01	6.165827e-01	7.187117e-01	6.811870e-01	6.816480e-01	7.687682e-01	8.785558e-01	8.322142e-01	8.354589e-01
7.726212e-01	7.074887e-01	8.209033e-01	5.929168e-01	7.008509e-01	7.784919e-01	7.444104e-01	7.436252e-01	7.967044e-01	6.972004e-01	7.469658e-01	7.445307e-01	7.875198e-01	7.119652e-01	6.827927e-01	6.754670e-01	8.043080e-01	7.396595e-01	7.909570e-01	7.827028e-01	7.061643e-01	6.281260e-01	7.316839e-01	8.029554e-01	7.731239e-01	7.223908e-01	6.902774e-01	7.586616e-01	7.249783e-01	7.052943e-01	7.367263e-01	7.198751e-01	7.847038e-01	7.474418e-01	7.949858e-01	7.805838e-01	7.749851e-01	7.447657e-01	7.506613e-01	7.635597e-01	7.060434e-01	8.588371e-01	7.635023e-01	7.452318e-01	8.311508e-01	7.346865e-01	7.873399e-01	6.898880e-01	8.488528e-01	7.490455e-01
8.106530e-01	8.302002e-01	5.887051e-01	7.316805e-01	6.970262e-01	6.847975e-01	7.615065e-01	7.957128e-01	7.815612e-01	7.445959e-01	6.458190e-01	8.042969e-01	7.662933e-01	7.535892e-01	7.321294e-01	6.927695e-01	7.488929e-01	6.536174e-01	6.296112e-01	7.829167e-01	8.067699e-01	7.612767e-01	7.471737e-01	7.349930e-01	7.258129e-01	7.285556e-01	5.945060e-01	7.823776e-01	8.389591e-01	7.936533e-01	7.932257e-01	7.355832e-01	7.484368e-01	7.140809e-01	7.322460e-01	7.088405e-01	8.154038e-01	6.945770e-01	7.285291e-01	6.773589e-01	7.807178e-01	7.762000e-01	7.968616e-01	7.178763e-01	7.462094e-01	7.189259e-01	6.871231e-01	6.784422e-01	7.393361e-01	7.090442e-01
7.648195e-01	8.360673e-01	7.045720e-01	7.549659e-01	8.274138e-01	8.354951e-01	7.525391e-01	7.549809e-01	7.383514e-01	7.963000e-01	7.803500e-01	6.738013e-01	7.959947e-01	8.838744e-01	6.459963e-01	7.138526e-01	8.045722e-01	6.876287e-01	7.279702e-01	7.214796e-01	7.674895e-01	7.856233e-01	6.462080e-01	7.847397e-01	7.417505e-01	7.039581e-01	6.938609e-01	6.466680e-01	7.363860e-01	7.408836e-01	8.198368e-01	7.640903e-01	7.443756e-01	7.201501e-01	8.425848e-01	7.052113e-01	6.621559e-01	6.484914e-01	8.020824e-01	7.047940e-01	8.064200e-01	7.663174e-01	7.869156e-01	7.971790e-01	7.645700e-01	8.312543e-01	7.161462e-01	8.097069e-01	8.470432e-01	7.892568e-01
6.857701e-01	8.284446e-01	7.363881e-01	7.951629e-01	7.068639e-01	8.263746e-01	7.389711e-01	8.067120e-01	6.344235e-01	6.663996e-01	7.666521e-01	7.176857e-01	7.435809e-01	7.579610e-01	7.299869e-01	8.152278e-01	6.154468e-01	6.676535e-01	7.752399e-01	7.773773e-01	6.928179e-01	7.960636e-01	7.640555e-01	6.796154e-01	6.855061e-01	7.750555e-01	7.795139e-01	8.227733e-01	6.600749e-01	8.452127e-01	8.132352e-01	8.127627e-01	6.430669e-01	6.597133e-01	6.927201e-01	6.649457e-01	7.701026e-01	8.445982e-01	6.980623e-01	6.613565e-01	8.279240e-01	7.455593e-01	7.804425e-01	8.733100e-01	7.597404e-01	6.766480e-01	6.293524e-01	7.492684e-01	8.000334e-01	7.300701e-01
7.530601e-01	7.479307e-01	7.289236e-01	8.289848e-01	8.175091e-01	7.843935e-01	8.199426e-01	6.927560e-01	7.993677e-01	7.466195e-01	5.900076e-01	7.880414e-01	7.494898e-01	8.250453e-01	7.317767e-01	7.874309e-01	7.629604e-01	6.659539e-01	7.122955e-01	7.729623e-01	7.420860e-01	7.503049e-01	7.916619e-01	8.387806e-01	6.456655e-01	7.830102e-01	7.760988e-01	7.360684e-01	7.060006e-01	8.219732e-01	7.252440e-01	6.876979e-01	6.308675e-01	7.233413e-01	7.709454e-01	7.208063e-01	8.219567e-01	7.533722e-01	7.679281e-01	7.938004e-01	6.694568e-01	8.004258e-01	8.632489e-01	7.367626e-01	6.562018e-01	7.685213e-01	7.886338e-01	8.001386e-01	8.215576e-01	7.717615e-01
8.487711e-01	7.441845e-01	7.198840e-01	6.776246e-01	8.156938e-01	8.189135e-01	7.040522e-01	7.598624e-01	6.899747e-01	7.203966e-01	6.659425e-01	6.334290e-01	7.029255e-01	7.429542e-01	8.080073e-01	8.034772e-01	7.606778e-01	7.752890e-01	7.097300e-01	7.319589e-01	7.655961e-01	7.753602e-01	8.257005e-01	6.804620e-01	7.789599e-01	7.192967e-01	8.174268e-01	7.111090e-01	7.952094e-01	9.041020e-01	7.351068e-01	7.228717e-01	7.780454e-01	6.579792e-01	7.665588e-01	8.205404e-01	8.256169e-01	6.734426e-01	7.201246e-01	7.934076e-01	7.299917e-01	7.459931e-01	5.992560e-01	7.338287e-01	7.478422e-01	7.677003e-01	7.088376e-01	7.954393e-01	7.271648e-01	9.012702e-01
6.321254e-01	6.583596e-01	7.402506e-01	6.704948e-01	7.460458e-01	7.706248e-01	8.156907e-01	6.834654e-01	7.728772e-01	6.973990e-01	8.075153e-01	6.719136e-01	7.051850e-01	7.109532e-01	8.722294e-01	7.164829e-01	6.968491e-01	7.505731e-01	7.852687e-01	7.758875e-01	7.349996e-01	6.997131e-01	7.572537e-01	7.671191e-01	6.894206e-01	7.459817e-01	7.939478e-01	8.081613e-01	7.662320e-01	8.076436e-01	6.470718e-01	7.679345e-01	7.075967e-01	7.106696e-01	7.847291e-01	6.396719e-01	8.112676e-01	7.926625e-01	7.599250e-01	8.237680e-01	6.635969e-01	7.175592e-01	8.732002e-01	6.292990e-01	8.725261e-01	8.036955e-01	7.819641e-01	6.874877e-01	7.519082e-01	7.494374e-01
7.547780e-01	7.164585e-01	7.679061e-01	7.586383e-01	7.783529e-01	6.901167e-01	8.179438e-01	7.487767e-01	8.510741e-01	7.553245e-01	8.114561e-01	6.787808e-01	7.989279e-01	8.309970e-01	7.482839e-01	7.856352e-01	7.484974e-01	7.747022e-01	6.957625e-01	7.536015e-01	6.462713e-01	8.092623e-01	7.784477e-01	7.359610e-01	8.281424e-01	5.786229e-01	7.030985e-01	8.141527e-01	7.531331e-01	8.611911e-01	7.744274e-01	7.518082e-01	7.425330e-01	7.268130e-01	7.875483e-01	7.249124e-01	8.181584e-01	6.737863e-01	7.099662e-01	7.904168e-01	7.476826e-01	7.455756e-01	6.968899e-01	7.852490e-01	7.237772e-01	7.681796e-01	7.072339e-01	7.551340e-01	7.666441e-01	6.828948e-01
6.924626e-01	5.985755e-01	7.370805e-01	7.869482e-01	6.869918e-01	8.111463e-01	7.158065e-01	6.689262e-01	8.965297e-01	8.030376e-01	7.694590e-01	7.687961e-01	6.840570e-01	6.145439e-01	7.124210e-01	7.495805e-01	7.792032e-01	7.307470e-01	6.712830e-01	7.554445e-01	7.292569e-01	7.371681e-01	7.331411e-01	7.530866e-01	7.467087e-01	8.045666e-01	7.553025e-01	8.619421e-01	7.125875e-01	7.033570e-01	7.740100e-01	7.787938e-01	7.279649e-01	6.267056e-01	6.779839e-01	7.202352e-01	8.022432e-01	8.160771e-01	7.683883e-01	8.236148e-01	8.441152e-01	6.995157e-01	8.244468e-01	7.528067e-01	7.564470e-01	7.471208e-01	8.265024e-01	7.982753e-01	6.110559e-01	7.439078e-01
