8.827035e+00	8.034899e+00	8.937939e+00	8.302102e+00	9.384782e+00	8.721831e+00	9.078269e+00	8.523543e+00	9.058492e+00	9.752175e+00	1.009535e+01	8.078305e+00	7.902718e+00	8.164301e+00	7.973142e+00	8.737813e+00	9.510144e+00	8.350025e+00	8.462475e+00	8.372254e+00	9.404273e+00	9.644281e+00	9.321701e+00	8.972338e+00	8.950512e+00	1.005939e+01	8.535063e+00	1.051333e+01	9.085917e+00	8.475391e+00	7.824112e+00	8.546128e+00	8.303667e+00	8.149081e+00	8.723374e+00	9.092163e+00	1.146383e+01	7.545403e+00	9.164973e+00	8.009706e+00	6.735553e+00	1.128147e+01	1.026960e+01	8.251171e+00	7.657756e+00	8.383202e+00	7.067318e+00	9.241645e+00	7.777194e+00	8.345092e+00
6.573815e+00	1.117385e+01	9.660600e+00	1.143377e+01	8.334475e+00	8.089194e+00	8.745257e+00	9.602033e+00	7.819812e+00	1.014936e+01	1.022716e+01	9.964085e+00	1.018301e+01	1.017074e+01	7.353432e+00	1.023901e+01	9.702390e+00	8.548505e+00	9.072315e+00	8.554225e+00	8.154414e+00	8.264415e+00	8.772094e+00	8.480737e+00	8.082937e+00	7.419341e+00	9.624761e+00	9.468082e+00	1.051735e+01	8.593175e+00	9.442469e+00	7.466350e+00	9.026413e+00	8.720471e+00	9.740515e+00	1.047652e+01	1.010604e+01	7.831120e+00	8.438050e+00	9.945861e+00	1.060366e+01	8.741130e+00	8.014607e+00	6.913011e+00	9.036852e+00	9.503098e+00	8.668809e+00	9.058149e+00	8.232722e+00	8.949486e+00
9.174281e+00	9.455551e+00	6.949178e+00	8.401936e+00	7.777937e+00	1.023806e+01	8.538839e+00	9.550824e+00	7.547819e+00	1.048651e+01	1.032149e+01	8.571295e+00	8.741612e+00	9.101668e+00	9.358873e+00	1.039096e+01	8.926135e+00	9.267233e+00	1.076751e+01	8.542988e+00	8.805261e+00	8.489280e+00	7.705626e+00	8.970303e+00	8.804082e+00	7.877189e+00	8.020882e+00	7.507507e+00	8.242632e+00	1.153249e+01	9.824037e+00	9.765731e+00	8.885635e+00	7.998972e+00	8.761477e+00	7.821323e+00	8.086315e+00	9.298466e+00	8.448245e+00	8.835957e+00	7.158320e+00	7.331390e+00	7.857313e+00	9.620881e+00	9.472787e+00	8.350083e+00	9.015525e+00	8.061935e+00	7.559545e+00	8.914401e+00
8.206783e+00	9.220822e+00	8.668104e+00	7.739714e+00	8.847735e+00	8.338988e+00	8.233141e+00	9.527431e+00	1.007466e+01	1.242518e+01	8.158923e+00	9.243228e+00	8.693831e+00	8.546555e+00	1.020551e+01	8.568285e+00	7.868797e+00	9.785066e+00	8.185991e+00	9.032247e+00	9.228544e+00	9.091339e+00	8.938749e+00	9.038924e+00	8.055961e+00	7.866175e+00	8.531514e+00	7.379042e+00	6.387551e+00	8.114912e+00	8.371477e+00	7.712917e+00	7.828886e+00	8.038385e+00	9.774454e+00	9.989941e+00	8.368841e+00	8.896551e+00	8.301271e+00	1.023402e+01	8.914072e+00	9.286510e+00	7.735294e+00	8.789902e+00	7.357787e+00	8.022156e+00	7.785087e+00	9.394007e+00	8.496663e+00	9.608821e+00
7.475293e+00	8.470623e+00	9.312206e+00	8.764265e+00	1.004173e+01	7.080716e+00	8.716703e+00	8.334485e+00	8.848169e+00	8.960471e+00	7.419639e+00	8.527691e+00	7.050936e+00	8.617015e+00	9.335658e+00	8.840520e+00	6.832210e+00	9.677190e+00	8.493115e+00	8.599498e+00	9.024866e+00	1.062003e+01	8.946126e+00	8.335680e+00	8.631338e+00	8.945892e+00	9.367803e+00	8.374240e+00	7.823730e+00	8.927720e+00	1.013100e+01	8.876029e+00	9.238648e+00	8.717190e+00	8.964506e+00	9.795601e+00	8.709792e+00	9.482300e+00	8.472133e+00	8.909844e+00	1.158940e+01	7.426056e+00	8.942954e+00	6.508708e+00	8.289568e+00	8.515184e+00	9.112058e+00	8.183505e+00	9.789521e+00	9.782681e+00
7.527475e+00	1.034690e+01	1.018259e+01	8.738103e+00	7.130280e+00	7.495422e+00	1.014862e+01	7.857986e+00	8.187421e+00	8.460026e+00	7.933981e+00	8.374657e+00	9.535763e+00	8.714950e+00	8.803684e+00	9.144573e+00	8.372590e+00	8.446440e+00	6.863843e+00	8.936130e+00	9.465737e+00	7.642260e+00	1.012271e+01	8.202508e+00	8.170299e+00	8.115192e+00	7.556634e+00	8.736032e+00	7.035454e+00	7.617431e+00	7.813426e+00	7.596263e+00	9.791326e+00	7.376601e+00	8.240044e+00	9.218571e+00	1.035436e+01	7.756191e+00	7.740344e+00	7.446384e+00	1.091643e+01	9.599757e+00	8.593734e+00	9.687851e+00	9.580849e+00	7.426986e+00	8.373850e+00	7.691675e+00	9.976577e+00	7.713952e+00
8.635459e+00	7.850541e+00	8.392739e+00	8.261417e+00	8.697429e+00	7.136197e+00	8.553287e+00	8.836562e+00	7.865283e+00	8.611678e+00	8.428764e+00	7.778465e+00	9.196973e+00	1.016584e+01	7.509720e+00	9.434403e+00	1.008524e+01	8.299757e+00	1.102559e+01	8.939294e+00	8.649669e+00	9.570287e+00	8.475700e+00	9.623601e+00	9.391302e+00	7.651850e+00	9.092383e+00	8.745425e+00	8.326291e+00	1.019957e+01	7.754072e+00	9.082348e+00	8.256709e+00	7.818050e+00	8.497143e+00	1.108214e+01	9.290810e+00	9.075069e+00	8.453450e+00	8.952180e+00	9.367547e+00	9.195603e+00	8.483003e+00	8.049356e+00	1.086350e+01	8.840008e+00	1.010202e+01	8.457546e+00	7.990432e+00	8.391857e+00
8.524876e+00	8.781524e+00	9.160968e+00	7.569314e+00	9.376232e+00	8.524627e+00	9.352242e+00	7.316261e+00	8.921188e+00	7.921087e+00	8.763596e+00	9.448732e+00	8.339605e+00	9.490688e+00	8.877311e+00	8.872079e+00	9.020007e+00	9.695169e+00	8.245755e+00	8.858570e+00	7.756891e+00	9.380372e+00	6.665632e+00	9.121820e+00	8.888011e+00	8.862254e+00	8.907688e+00	9.416424e+00	1.069019e+01	8.668637e+00	8.243389e+00	8.684337e+00	7.662833e+00	9.783998e+00	8.945308e+00	9.755795e+00	1.006373e+01	8.296611e+00	7.886135e+00	8.619241e+00	8.315811e+00	7.676907e+00	7.308931e+00	1.036223e+01	7.294722e+00	8.216339e+00	8.718155e+00	1.002672e+01	8.385606e+00	8.534806e+00
9.680571e+00	1.005846e+01	8.656979e+00	8.919070e+00	9.827423e+00	8.262460e+00	9.454549e+00	7.792631e+00	1.048009e+01	1.058587e+01	8.695305e+00	9.476155e+00	8.006376e+00	8.508708e+00	1.068072e+01	7.767701e+00	1.071798e+01	8.026353e+00	8.629915e+00	1.083426e+01	8.300822e+00	8.444920e+00	8.374718e+00	9.620485e+00	7.502817e+00	1.021982e+01	8.313976e+00	9.676916e+00	8.240667e+00	7.575510e+00	8.597766e+00	8.216291e+00	1.038928e+01	9.661322e+00	9.343273e+00	8.474776e+00	8.559301e+00	9.356347e+00	8.093715e+00	6.668144e+00	9.381501e+00	8.575106e+00	1.010062e+01	7.755107e+00	9.614321e+00	8.358420e+00	7.125400e+00	8.961574e+00	1.047824e+01	8.196144e+00
9.281557e+00	8.478799e+00	9.053119e+00	7.249179e+00	9.307399e+00	6.701816e+00	9.252223e+00	6.942825e+00	9.224480e+00	8.121837e+00	8.532929e+00	9.729432e+00	9.335648e+00	8.859968e+00	1.135620e+01	8.502011e+00	7.389641e+00	9.038132e+00	8.876542e+00	7.401043e+00	1.003186e+01	9.786866e+00	8.835677e+00	9.192441e+00	9.181661e+00	9.948065e+00	8.336662e+00	8.014566e+00	9.528351e+00	8.641435e+00	8.898006e+00	9.004783e+00	1.063291e+01	9.702905e+00	7.210753e+00	8.931985e+00	8.667794e+00	8.254498e+00	9.000697e+00	8.555764e+00	1.045459e+01	8.483249e+00	8.427015e+00	9.567565e+00	1.058988e+01	8.939092e+00	7.217708e+00	9.466348e+00	9.902659e+00	8.049717e+00
